,x_1,x_109,x_113,x_12,x_124,x_127,x_144,x_16,x_18,x_2,x_25,x_27,x_28,x_30,x_33,x_38,x_42,x_44,x_45,x_52,x_55,x_57,x_59,x_60,x_62,x_64,x_67,x_68,x_7,x_70,x_71,x_73,x_77,x_78,x_8,x_80,x_83,x_89,x_91,x_99,y
117,5191,1,6,77,76,1,5,42,999,3,53,94,-36,1,50.59,-0.04,18,1427,-0.8,4,0.0,-0.56,104,0,0.02,0,1,0.03,839,38,0,-0.62,907,29,203,-0.31,392,0.02,-0.1,-0.21,0
118,5228,0,6,300,44,1,5,9,999,3,35,94,-43,0,8.98,-0.04,14,1777,0.29,4,0.0,-0.3,59,0,0.03,1,1,0.06,565,65,0,0.11,691,3,149,-0.31,30,-0.07,-0.1,-0.49,0
119,5099,1,5,569,28,-2,1,13,999,9,58,93,-46,1,83.74,-0.4,3,917,0.29,1,0.0,-0.56,147,0,0.01,0,0,-0.05,985,68,1,0.11,1765,17,144,-0.31,73,-0.07,-0.1,0.9,0
120,5228,0,0,61,10,1,5,16,999,8,25,94,-42,0,32.19,0.13,1,784,-0.8,2,0.01,0.19,104,0,0.01,0,0,-0.05,816,50,1,0.11,934,18,394,-0.31,322,0.02,-0.1,-0.26,0
121,5099,0,1,757,83,-2,1,37,999,7,35,93,-46,0,57.97,-0.4,29,1650,0.29,1,0.01,-0.56,77,1,0.02,1,0,-0.01,997,54,0,0.11,902,3,523,0.35,400,0.02,-0.13,-0.49,0
122,5228,0,0,221,76,1,5,39,999,7,28,94,-43,0,16.4,-0.04,2,952,0.29,1,0.0,-0.3,49,0,0.01,1,0,-0.05,198,104,0,0.11,587,1,73,-0.31,18,0.02,0.24,-0.21,0
123,5099,0,0,975,17,-2,1,36,999,1,55,93,-46,0,14.08,0.13,11,1364,0.29,3,0.01,-0.56,27,1,0.02,1,1,-0.01,615,199,1,0.11,1866,1,197,0.35,362,-0.07,-0.1,-0.49,0
124,5191,1,1,622,61,1,5,47,999,3,54,94,-36,1,87.54,-0.22,26,887,-0.8,1,0.0,-0.56,125,0,0.01,1,1,0.03,892,133,0,-0.62,1152,12,108,-0.31,43,-0.07,-0.1,-0.66,0
125,5228,1,5,576,86,1,5,13,999,5,45,94,-43,1,50.7,-0.4,1,248,0.29,2,0.0,-0.3,53,0,0.02,1,1,-0.05,881,26,0,-0.62,551,26,80,-0.31,138,0.02,-0.13,0.07,0
126,5099,1,5,356,24,-2,1,43,999,3,32,93,-47,1,52.52,-0.4,11,1701,0.29,1,0.01,0.51,64,1,0.01,1,0,0.03,511,237,1,0.11,1042,22,114,0.35,144,0.02,-0.1,-0.49,0
127,5228,1,1,27,30,1,5,36,999,2,50,93,-36,1,79.11,-0.4,22,1635,0.29,3,0.01,-0.08,166,0,0.01,1,1,0.03,942,124,1,-0.62,1448,18,122,-0.31,466,0.02,-0.1,0.21,0
128,5099,0,1,722,95,-2,1,45,999,4,75,93,-47,0,24.36,-0.22,4,1210,0.29,1,0.0,0.51,96,1,0.01,0,1,-0.01,676,27,1,0.11,925,9,109,0.35,41,0.02,-0.1,0.9,1
129,5191,0,0,263,30,1,5,69,999,8,33,94,-36,1,39.98,0.43,8,311,-0.8,4,0.0,-0.56,71,0,0.02,1,0,-0.05,202,22,0,0.11,1301,5,1161,-0.31,464,0.02,-0.13,-0.26,0
130,5228,0,5,208,28,1,5,48,999,2,29,93,-36,1,12.86,0.2,4,1088,0.29,2,0.0,-0.08,109,0,0.01,1,1,-0.05,300,194,0,0.11,1135,5,181,-0.31,312,-0.07,-0.1,-0.16,0
131,5099,0,6,859,14,-2,1,63,999,7,45,93,-46,0,10.89,0.2,2,656,0.29,1,0.01,-0.56,52,0,0.0,0,1,0.03,945,17,0,0.11,1231,6,239,-0.31,481,0.02,-0.1,-0.16,0
132,5099,1,0,584,64,-2,1,13,999,6,38,93,-47,1,60.26,0.2,9,880,0.29,1,0.0,0.51,66,0,0.0,0,0,0.06,655,192,0,0.11,1747,2,360,-0.31,379,0.02,-0.13,0.21,1
133,5191,0,6,731,93,1,5,20,999,2,24,94,-36,1,71.91,0.13,16,1542,-0.8,1,0.01,-0.56,137,0,0.02,1,1,0.06,725,93,1,0.11,556,15,314,-0.31,211,0.02,0.24,-0.21,0
134,5228,1,1,637,19,1,5,16,999,3,41,93,-36,0,36.57,0.13,15,53,0.29,1,0.01,-0.08,38,0,0.01,1,1,0.06,141,239,0,0.11,502,19,984,-0.31,491,0.02,-0.1,0.07,0
135,5076,1,5,719,68,-3,1,12,999,3,58,93,-41,1,20.69,-0.04,9,1326,0.29,1,0.01,0.19,52,0,0.02,1,1,-0.01,763,212,1,0.11,393,22,663,-0.31,271,0.02,-0.13,0.9,1
136,5191,0,5,555,25,1,5,7,999,3,34,94,-36,1,12.05,0.2,26,1026,-0.8,2,0.0,-0.56,148,0,0.0,0,1,-0.05,886,2,1,0.11,1531,29,157,-0.31,444,-0.07,-0.1,0.21,0
137,4964,0,5,786,67,-1,1,22,999,7,34,95,-51,0,7.55,0.2,9,949,0.29,2,0.0,-0.13,155,0,0.02,0,1,0.06,52,22,1,0.11,1377,27,141,-0.31,327,0.02,-0.1,0.21,0
138,5191,0,1,158,39,1,5,33,999,4,37,94,-36,0,65.42,0.13,15,1170,-0.8,1,0.0,-0.56,89,0,0.03,1,0,-0.05,855,80,1,0.11,551,14,374,-0.31,290,0.02,-0.13,0.07,0
139,5228,1,0,374,33,1,5,59,999,9,53,94,-42,1,72.61,-0.22,30,1051,-0.8,1,0.0,0.19,19,0,0.02,0,0,-0.05,575,119,0,0.11,797,8,706,-0.31,21,0.02,-0.13,-0.49,1
140,5228,0,6,909,25,1,5,64,999,3,54,94,-43,0,66.83,0.13,9,566,0.29,14,0.01,-0.3,82,0,0.03,1,1,-0.01,430,241,0,0.11,1670,31,797,-0.31,397,-0.07,-0.13,0.07,0
141,5196,0,6,256,35,0,4,55,999,2,32,93,-42,0,0.08,0.13,18,290,0.29,1,0.01,-0.13,126,0,0.0,1,0,-0.01,384,111,1,0.11,886,1,250,-0.31,94,0.02,-0.13,0.07,0
142,5228,0,5,706,85,1,5,58,999,0,42,94,-43,0,65.67,-0.04,7,691,0.29,6,0.01,-0.3,114,0,0.02,0,0,-0.01,455,225,1,0.11,1367,32,311,-0.31,453,0.02,-0.1,0.21,0
143,5076,1,5,153,41,-3,1,62,3,3,28,92,-31,1,105.92,0.13,1,973,0.29,2,0.01,-0.08,69,1,0.02,1,0,0.03,136,71,1,0.11,1206,5,63,2.69,399,0.02,0.24,0.07,1
144,5191,1,5,388,69,1,5,46,999,4,33,94,-36,1,2.47,-0.04,7,1166,-0.8,1,0.01,-0.56,145,0,0.02,1,0,-0.01,805,114,1,0.11,782,1,111,-0.31,166,0.02,0.24,-0.21,0
145,5099,1,5,857,21,-2,1,46,999,3,41,93,-47,1,20.73,-0.4,6,525,0.29,2,0.01,0.51,117,0,0.01,1,0,0.06,720,133,0,0.11,419,10,148,-0.31,166,0.02,-0.1,-0.49,0
146,5196,0,5,952,30,0,4,65,999,3,31,93,-42,1,0.32,-0.04,25,446,0.29,1,0.0,-0.13,93,0,0.01,1,1,0.03,693,60,1,0.11,228,24,49,-0.31,343,-0.07,-0.1,-0.21,0
147,5191,1,0,206,50,1,5,63,999,0,40,94,-36,0,52.64,-0.4,26,508,-0.8,4,0.0,-0.56,130,0,0.0,1,1,0.03,470,131,1,-0.62,714,27,171,-0.31,238,-0.07,-0.1,0.07,0
148,5018,1,6,183,86,-3,1,15,999,1,53,93,-30,1,84.07,-0.4,10,148,0.29,1,0.0,-0.13,78,1,0.02,1,0,-0.05,3,147,1,0.11,1076,1,242,0.35,153,-0.07,-0.1,0.12,0
149,5228,1,5,269,57,1,5,53,999,2,40,93,-36,1,31.28,0.2,11,697,0.29,1,0.01,-0.08,147,0,0.03,1,1,0.06,502,73,0,0.11,1918,21,257,-0.31,478,0.02,-0.13,0.21,0
150,4964,1,1,200,29,-1,1,15,3,6,82,94,-38,0,29.44,-0.22,0,1512,-0.8,3,0.0,1.72,101,2,0.01,1,0,-0.01,809,169,0,0.11,985,14,279,2.69,169,0.02,-0.1,-0.03,1
151,5228,0,6,101,10,1,5,61,999,3,28,94,-43,0,22.07,-0.22,9,1668,0.29,1,0.01,-0.3,180,0,0.0,0,0,0.06,347,92,1,0.11,1208,5,113,-0.31,370,0.02,-0.1,-0.49,0
152,5196,1,1,623,34,0,4,5,999,1,30,93,-42,1,0.1,-0.04,20,641,0.29,3,0.01,-0.13,129,0,0.0,0,1,-0.05,357,181,1,-0.62,836,16,246,-0.31,255,0.02,-0.1,0.21,0
153,4992,1,5,953,43,-2,1,25,6,9,31,94,-40,1,9.19,0.2,25,950,0.29,1,0.01,-0.3,105,3,0.01,1,1,-0.01,477,174,1,0.11,889,13,309,2.69,263,0.02,0.24,0.56,1
154,5228,0,0,663,32,1,5,15,999,4,32,93,-36,1,49.72,0.2,15,721,0.29,1,0.01,-0.08,89,0,0.03,1,0,-0.05,815,140,0,0.11,1214,28,168,-0.31,202,0.02,0.24,0.07,0
155,5228,1,0,459,78,1,5,5,999,5,54,93,-36,1,18.1,-0.22,17,808,0.29,1,0.01,-0.08,138,0,0.03,1,1,-0.01,964,122,0,0.11,613,27,153,-0.31,195,0.02,-0.1,-0.49,0
156,5228,0,1,603,45,1,5,10,999,2,31,94,-43,1,25.98,-0.4,14,1058,0.29,1,0.0,-0.3,103,0,0.02,1,0,-0.05,784,46,1,0.11,239,1,152,-0.31,99,0.02,-0.1,-0.49,0
157,5228,1,6,809,52,1,5,54,999,9,50,93,-36,1,1.27,0.43,17,384,0.29,2,0.01,-0.08,152,0,0.0,1,1,0.03,33,127,0,0.11,485,7,90,-0.31,71,0.02,-0.1,-0.21,0
158,5228,1,6,171,88,1,5,66,999,7,47,94,-43,1,47.07,0.43,4,910,0.29,2,0.0,-0.3,133,0,0.02,1,1,-0.01,619,38,1,0.11,499,11,117,-0.31,357,0.02,0.24,0.07,0
159,5099,0,6,665,66,-2,1,15,999,6,31,93,-46,1,23.22,-0.04,4,1596,0.29,1,0.01,-0.56,113,0,0.03,0,1,-0.05,238,139,1,0.11,1072,32,149,-0.31,449,-0.07,0.24,0.21,0
160,5196,0,1,88,92,0,4,62,999,9,32,93,-42,1,21.68,-0.04,11,587,0.29,1,0.01,-0.13,24,0,0.02,1,1,0.03,449,240,0,0.11,1180,14,640,-0.31,498,0.02,-0.1,0.56,0
161,4964,1,6,561,57,-1,1,58,999,2,46,95,-51,1,60.99,-0.04,9,191,0.29,2,0.01,-0.13,133,2,0.01,1,0,0.06,131,25,0,0.11,611,14,199,0.35,65,0.02,0.24,0.21,0
162,5099,0,0,610,97,-2,1,58,999,10,47,93,-46,0,12.51,-0.04,19,1188,0.29,2,0.0,-0.56,128,0,0.01,0,1,0.06,296,186,0,0.11,1169,1,1114,-0.31,493,0.02,0.24,0.21,0
163,4964,0,6,337,25,-1,1,1,999,5,32,95,-51,0,16.73,-0.04,1,994,0.29,2,0.0,-0.13,31,2,0.02,1,0,0.06,761,33,1,0.11,1426,13,74,0.35,142,0.02,0.24,0.21,0
164,5196,1,6,699,27,0,4,18,999,2,52,93,-42,1,24.66,-0.04,1,898,0.29,1,0.0,-0.13,77,0,0.01,0,1,0.06,986,149,1,-0.62,666,6,190,-0.31,108,0.02,-0.13,-0.21,0
165,4964,1,5,128,33,-1,1,51,6,6,45,95,-50,1,34.51,-0.04,14,466,0.29,3,0.01,1.54,15,1,0.01,1,1,-0.01,320,238,0,0.11,1454,15,738,2.69,52,0.02,-0.1,0.21,1
166,5099,0,6,153,1,-2,1,28,999,9,32,93,-46,0,6.57,0.2,16,691,0.29,2,0.01,-0.56,163,0,0.02,1,1,-0.01,154,199,0,0.11,786,31,374,-0.31,66,0.02,-0.1,0.21,0
167,4992,0,5,227,31,-2,1,70,999,4,71,94,-38,0,16.68,-0.22,24,366,0.29,1,0.0,-0.08,89,0,0.01,1,1,0.03,708,42,1,-0.62,320,24,224,-0.31,387,0.02,-0.13,-0.49,0
168,5191,0,0,147,36,1,5,11,999,2,49,94,-36,1,16.61,-0.04,3,524,-0.8,2,0.01,-0.56,56,0,0.02,0,1,-0.01,245,36,1,0.11,995,17,344,-0.31,280,0.02,-0.1,-0.21,0
169,5228,1,0,6,94,1,5,29,999,4,46,94,-42,1,14.93,-0.04,30,1116,-0.8,10,0.01,0.19,46,0,0.01,1,1,-0.05,541,174,0,0.11,864,10,148,-0.31,311,-0.07,-0.1,0.21,0
170,4964,1,1,676,4,-1,1,54,999,5,46,95,-51,0,0.73,0.13,5,921,0.29,1,0.0,-0.13,92,0,0.02,1,1,-0.01,659,125,1,0.11,1256,15,383,-0.31,11,0.02,-0.1,-0.49,0
171,5228,0,5,850,73,1,5,57,999,1,38,93,-36,1,7.54,0.2,29,1052,0.29,6,0.01,-0.08,112,0,0.02,0,1,-0.01,115,103,0,0.11,798,29,35,-0.31,185,0.02,-0.1,0.21,0
172,5228,1,6,854,28,1,5,53,999,9,57,93,-36,0,13.92,0.13,3,1152,0.29,2,0.0,-0.08,87,0,0.02,1,1,0.06,227,198,1,-0.62,748,29,153,-0.31,198,0.02,-0.1,-0.21,0
173,5099,1,6,452,25,-2,1,47,999,3,41,93,-46,0,1.29,-0.04,0,911,0.29,2,-0.18,-0.56,85,1,0.01,0,0,0.06,718,84,1,-0.62,395,15,772,0.35,406,-0.18,0.24,-0.21,0
174,5191,1,6,145,49,1,5,33,999,8,44,94,-36,0,14.67,0.13,15,302,-0.8,3,0.0,-0.56,90,0,0.02,0,1,-0.01,604,105,0,0.11,772,33,124,-0.31,378,0.02,-0.1,0.07,0
175,5228,1,5,228,43,1,5,29,999,9,47,93,-36,0,66.53,0.2,22,1222,0.29,7,0.01,-0.08,82,0,0.02,1,0,-0.05,471,17,0,0.11,1053,16,345,-0.31,40,0.02,-0.1,0.07,0
176,5191,0,6,135,20,1,5,0,999,4,40,94,-36,0,35.65,-0.4,6,1273,-0.8,2,0.01,-0.56,18,0,0.02,0,0,-0.05,155,144,1,0.11,1207,12,951,-0.31,73,-0.07,-0.1,-0.49,0
177,5191,0,0,230,9,1,5,8,999,1,57,94,-36,1,22.79,0.13,17,992,-0.8,1,0.01,-0.56,28,0,0.01,0,0,0.06,185,88,1,0.11,861,18,188,-0.31,58,0.02,0.24,0.9,0
178,5009,1,5,305,13,-2,1,58,3,1,27,93,-35,1,24.96,0.43,14,938,0.29,1,0.0,2.41,177,1,0.02,0,0,-0.01,458,120,1,0.11,1879,2,128,2.69,122,0.02,0.24,0.21,1
179,5228,1,1,923,60,1,5,37,999,8,52,93,-36,1,7.35,-0.4,15,941,0.29,1,0.0,-0.08,102,0,0.02,0,0,-0.01,680,3,0,0.11,1174,1,809,-0.31,131,0.02,-0.1,-0.49,1
180,5076,1,6,485,51,-3,1,10,999,9,34,93,-41,0,39.99,0.2,25,1702,-0.8,1,0.01,0.19,31,0,0.02,0,1,-0.05,283,126,1,0.11,1375,7,192,-0.31,145,-0.07,-0.1,-0.16,0
181,5191,0,6,664,69,1,5,9,999,9,42,94,-36,1,71.76,0.2,8,730,-0.8,1,0.01,-0.56,138,0,0.02,0,0,-0.01,601,108,1,0.11,357,9,154,-0.31,486,0.02,-0.1,-0.66,0
182,5228,0,5,973,25,1,5,13,999,3,51,94,-42,0,7.15,0.43,28,519,-0.8,3,0.01,0.19,70,0,0.03,1,1,-0.01,243,154,0,0.11,696,5,17,-0.31,445,0.02,-0.1,0.07,0
183,5191,1,0,181,24,1,5,60,999,6,45,94,-36,0,33.26,-0.22,8,770,-0.8,1,0.01,-0.56,79,0,0.01,0,0,-0.01,572,59,0,-0.62,627,12,100,-0.31,192,0.02,-0.1,-0.16,0
184,5099,1,5,906,99,-2,1,12,999,8,56,93,-46,0,29.13,-0.04,28,1901,0.29,1,0.0,-0.56,122,0,0.01,0,0,0.06,21,170,0,0.11,816,14,317,-0.31,132,0.02,-0.1,0.9,0
185,5099,0,1,294,9,-2,1,14,999,3,41,93,-46,0,26.86,0.2,1,664,0.29,1,0.01,-0.56,114,0,0.03,0,1,0.03,880,10,0,0.11,481,32,93,-0.31,106,0.02,-0.1,-0.16,0
186,5228,1,5,637,76,1,5,19,999,6,44,93,-36,1,17.81,-0.04,24,658,0.29,1,0.01,-0.08,136,0,0.03,0,0,-0.01,561,106,1,0.11,732,33,111,-0.31,165,0.02,-0.1,0.21,0
187,5099,0,0,425,43,-2,1,22,3,6,50,93,-46,0,44.03,-0.37,3,1347,0.29,3,0.01,-0.56,86,1,0.01,0,1,0.06,24,62,1,0.11,1484,15,293,2.69,495,0.02,-0.1,-0.49,1
188,5228,0,1,27,55,1,5,27,999,2,54,93,-36,0,4.51,-0.04,29,1135,0.29,3,0.0,-0.08,178,0,0.02,1,1,-0.01,428,243,0,0.11,1597,10,119,-0.31,103,0.02,-0.1,-0.26,0
189,5228,0,0,476,15,1,5,28,999,8,51,93,-36,0,94.3,-0.37,22,622,0.29,1,0.0,-0.08,108,0,0.03,0,1,-0.01,674,193,0,0.11,1213,32,393,-0.31,460,0.02,-0.1,-0.49,0
190,5196,1,6,981,43,0,4,34,999,9,30,93,-42,0,19.5,-0.4,21,922,0.29,1,0.0,-0.13,78,0,0.01,0,1,-0.05,525,225,1,0.11,1255,9,30,-0.31,346,0.02,0.24,-0.49,0
191,5228,0,5,569,54,1,5,11,999,4,42,94,-42,1,12.74,-0.22,9,1431,-0.8,8,0.01,0.19,83,0,0.02,0,1,-0.01,171,51,1,-0.62,1515,6,38,-0.31,300,0.02,-0.1,-0.03,0
192,5228,0,6,556,61,1,5,27,999,1,41,94,-42,1,8.23,0.13,13,1043,-0.8,11,0.01,0.19,133,0,0.03,0,1,0.06,817,245,1,-0.62,788,9,442,-0.31,96,0.02,-0.1,0.07,0
193,5196,0,5,154,0,0,4,3,999,4,47,93,-42,0,24.21,-0.4,5,1231,0.29,2,0.0,-0.13,161,0,0.02,0,1,-0.01,458,99,1,0.11,629,24,187,-0.31,418,0.02,0.24,-0.21,0
194,5099,0,5,620,87,-2,1,29,999,1,35,93,-47,0,3.46,-0.37,16,1527,0.29,1,0.01,0.51,150,1,0.01,0,0,-0.01,519,100,0,0.11,1513,29,113,0.35,161,0.02,-0.1,-0.49,0
195,5196,1,5,999,22,0,4,22,999,1,58,93,-42,0,26.01,-0.4,5,792,0.29,1,0.0,-0.13,98,1,0.01,0,1,-0.01,469,38,0,0.11,308,11,64,0.35,120,0.02,-0.1,-0.49,0
196,5228,0,6,56,7,1,5,46,999,6,50,94,-43,0,24.16,-0.04,20,1737,0.29,2,0.01,-0.3,93,0,0.01,0,1,0.06,557,187,0,0.11,693,17,629,-0.31,23,-0.07,-0.13,-0.49,1
197,5191,0,5,841,29,1,5,59,999,5,41,94,-36,0,12.92,0.13,2,316,-0.8,1,0.0,-0.56,31,0,0.02,1,1,-0.01,667,12,1,0.11,1569,32,92,-0.31,483,0.02,-0.1,0.07,0
198,5099,0,0,34,20,-2,1,7,999,1,38,93,-46,1,0.74,0.2,15,784,0.29,1,0.01,-0.56,55,0,0.01,1,1,-0.05,231,24,1,0.11,1015,30,147,-0.31,222,0.02,-0.1,0.07,0
199,5196,1,5,275,27,0,4,0,999,3,32,93,-42,1,9.51,0.2,26,1561,0.29,2,0.0,-0.13,56,0,0.01,1,0,0.03,71,230,1,0.11,1318,32,151,-0.31,11,0.02,0.24,0.93,0
200,5076,1,1,379,98,-3,1,20,999,4,21,92,-31,1,38.21,-0.04,26,1583,0.29,1,0.0,-0.08,143,1,0.02,1,1,-0.01,169,77,0,0.11,1094,14,259,0.35,274,0.02,0.24,0.93,0
201,5191,1,1,641,85,1,5,48,999,7,46,94,-36,1,34.79,-0.4,9,630,-0.8,1,0.0,-0.56,115,0,0.01,0,1,-0.05,929,129,1,-0.62,1121,32,423,-0.31,153,0.02,-0.13,0.21,0
202,5196,0,0,662,99,0,4,66,999,6,42,93,-42,0,14.19,0.2,10,1071,0.29,3,0.01,-0.13,185,0,0.01,1,0,-0.01,896,33,1,0.11,830,4,888,-0.31,389,0.02,-0.1,-0.26,0
203,5228,0,5,36,48,1,5,28,999,9,55,93,-36,1,12.71,-0.4,18,1550,0.29,13,0.0,-0.08,71,0,0.0,1,0,-0.05,78,161,0,0.11,995,8,76,-0.31,260,0.02,-0.1,-0.21,0
204,4964,0,5,796,4,-1,1,36,6,4,29,95,-51,0,42.37,-0.04,13,521,-0.8,1,0.01,-0.13,162,1,0.0,0,1,0.06,704,58,0,0.11,874,13,207,2.69,104,0.02,0.24,0.21,0
205,5228,1,1,276,48,1,5,66,999,5,30,94,-42,1,32.97,-0.37,4,1421,-0.8,1,0.01,0.19,82,0,0.01,0,0,-0.05,331,161,0,-0.62,1398,25,100,-0.31,320,0.02,0.24,-0.49,0
206,5196,0,6,172,13,0,4,9,999,9,53,93,-42,1,48.25,-0.22,16,1551,0.29,1,0.01,-0.13,102,0,0.02,1,0,-0.05,418,112,1,0.11,1312,27,63,-0.31,84,0.02,-0.1,-0.16,0
207,5196,1,6,903,31,0,4,67,999,6,35,93,-42,1,13.78,0.2,14,483,0.29,2,0.01,-0.13,138,0,0.02,0,0,-0.05,858,239,1,0.11,954,28,265,-0.31,427,0.02,-0.1,-0.16,0
208,5191,1,0,48,88,1,5,30,999,7,46,94,-36,1,0.94,0.13,14,672,-0.8,4,0.01,-0.56,68,0,0.01,0,1,-0.01,194,181,0,0.11,2027,7,273,-0.31,318,0.02,-0.1,-0.21,0
209,5191,0,5,538,36,1,5,66,999,6,30,94,-36,0,39.92,0.43,8,884,-0.8,2,0.0,-0.56,127,0,0.02,0,0,-0.05,582,63,1,0.11,671,30,85,-0.31,35,0.02,-0.1,-0.49,0
210,5228,1,1,730,92,1,5,55,999,10,43,94,-43,1,0.28,0.2,27,813,0.29,1,0.01,-0.3,46,0,0.01,0,0,-0.01,270,238,0,-0.62,1766,30,261,-0.31,380,0.02,-0.1,-0.66,0
211,5228,0,1,760,82,1,5,52,999,5,42,94,-43,1,1.1,-0.04,8,424,0.29,4,0.01,-0.3,29,0,0.01,1,1,0.06,804,143,1,-0.62,610,16,136,-0.31,66,0.02,-0.1,-0.21,0
212,5228,1,6,517,5,1,5,24,999,6,32,94,-43,1,61.28,0.13,21,999,0.29,1,0.0,-0.3,134,0,0.0,0,0,-0.01,229,164,1,0.11,1738,9,711,-0.31,188,0.02,-0.1,0.07,0
213,5099,1,5,313,34,-2,1,43,999,9,41,93,-46,1,1.12,-0.4,26,920,0.29,1,0.01,-0.56,184,1,0.0,1,0,-0.01,14,127,0,0.11,960,19,88,0.35,55,0.02,-0.13,-0.49,0
214,5099,1,0,463,96,-2,1,50,999,1,28,93,-46,1,48.26,0.2,4,1037,0.29,3,0.0,-0.56,81,1,0.01,0,0,-0.01,389,152,1,0.11,1679,28,72,0.35,84,0.02,-0.1,0.21,0
215,5228,0,6,779,18,1,5,9,999,1,24,94,-43,0,90.8,0.2,24,1220,0.29,6,0.0,-0.3,93,0,0.0,0,0,0.03,933,22,1,0.11,1563,6,113,-0.31,436,0.02,0.24,-0.21,0
216,5099,1,0,407,1,-2,1,47,999,1,43,93,-47,0,14.75,0.2,10,775,0.29,1,0.01,0.51,85,0,0.02,0,1,-0.01,509,180,1,-0.62,1602,13,307,-0.31,311,-0.07,-0.1,-0.16,0
217,5228,1,0,805,93,1,5,12,999,5,30,93,-36,1,17.87,0.2,15,954,0.29,1,0.01,-0.08,66,0,0.01,1,1,0.06,260,197,0,0.11,549,26,39,-0.31,463,0.02,0.24,0.21,0
218,5196,1,0,761,8,0,4,22,999,4,55,93,-42,1,5.44,-0.4,21,1722,0.29,2,0.0,-0.13,68,0,0.01,1,1,-0.01,535,36,1,-0.62,807,8,63,-0.31,3,0.02,-0.1,-0.49,0
219,5228,0,1,607,87,1,5,60,999,9,51,94,-43,1,2.45,-0.4,28,1111,0.29,1,0.0,-0.3,25,0,0.02,0,0,-0.01,37,31,0,-0.62,1469,27,64,-0.31,57,0.02,-0.1,0.9,0
220,5228,1,6,332,38,1,5,9,999,9,22,94,-43,1,3.31,-0.04,9,757,0.29,2,0.0,-0.3,48,0,0.01,1,0,-0.01,36,197,1,0.11,1953,10,154,-0.31,428,-0.07,0.24,0.93,0
221,5196,0,1,672,63,0,4,1,999,8,32,93,-42,1,6.93,0.2,29,1515,0.29,1,0.0,-0.13,122,0,0.0,0,0,0.03,423,199,0,0.11,1526,14,126,-0.31,250,-0.07,0.24,-0.66,0
222,5228,0,5,640,90,1,5,34,999,2,43,94,-43,1,49.01,0.13,22,1176,0.29,3,0.0,-0.3,98,0,0.02,0,0,0.03,231,172,0,-0.62,204,6,127,-0.31,6,0.02,-0.1,0.21,0
223,5228,0,5,223,76,1,5,61,999,3,39,94,-42,0,0.26,-0.37,20,673,-0.8,5,0.0,0.19,43,0,0.03,0,1,0.06,741,147,1,-0.62,1141,9,156,-0.31,44,0.02,-0.1,-0.16,0
224,5228,0,1,337,78,1,5,28,999,4,52,94,-43,1,7.41,0.43,22,1470,0.29,8,0.0,-0.3,57,0,0.01,1,0,-0.01,213,39,1,0.11,1710,30,111,-0.31,354,0.02,-0.13,-0.49,0
225,5099,1,0,61,6,-2,1,5,999,3,38,93,-46,1,25.75,0.13,17,1129,0.29,3,0.01,-0.56,34,1,0.01,1,1,0.06,515,146,1,0.11,1577,11,202,0.35,284,0.02,0.24,0.07,0
226,5099,1,6,748,47,-2,1,27,999,9,59,93,-47,1,8.07,-0.22,8,458,-0.8,4,0.0,0.51,140,0,0.02,1,1,-0.01,901,201,0,0.11,762,0,353,-0.31,186,0.02,-0.1,0.9,0
227,5191,0,6,807,30,1,5,45,999,4,31,94,-36,1,20.11,-0.22,13,1776,-0.8,2,0.01,-0.56,71,0,0.02,1,0,-0.05,78,226,1,0.11,900,5,159,-0.31,200,0.02,-0.1,-0.49,0
228,5018,1,6,592,35,-3,1,56,6,0,76,93,-30,1,9.85,-0.22,10,1082,0.29,4,0.0,-0.13,46,1,0.01,0,0,0.06,466,84,1,0.11,574,22,347,2.69,162,0.02,0.24,0.9,1
229,5228,1,5,782,4,1,5,14,999,3,44,94,-42,0,1.93,-0.4,3,902,-0.8,3,0.01,0.19,92,0,0.01,1,1,0.06,652,0,0,-0.62,1146,20,76,-0.31,485,0.02,0.24,0.12,0
230,5191,1,6,188,94,1,5,65,999,4,30,94,-36,1,37.91,0.43,16,925,-0.8,2,0.0,-0.56,56,0,0.01,0,0,-0.01,915,248,1,0.11,1353,5,85,-0.31,333,0.02,-0.1,-0.49,0
231,5228,1,0,527,46,1,5,65,999,4,32,94,-42,1,36.57,-0.04,12,1268,-0.8,1,0.0,0.19,164,0,0.02,0,1,-0.01,646,96,1,-0.62,1203,10,174,-0.31,148,0.02,-0.1,-0.21,0
232,5228,1,6,455,75,1,5,33,999,1,41,94,-42,0,15.97,0.43,27,767,-0.8,3,0.0,0.19,177,0,0.02,1,1,-0.01,496,220,0,0.11,886,26,280,-0.31,331,0.02,-0.1,0.56,0
233,5228,1,5,889,4,1,5,37,999,5,33,93,-36,0,9.62,0.2,28,1337,0.29,4,0.01,-0.08,131,0,0.02,0,0,0.03,120,81,0,0.11,1331,31,686,-0.31,416,0.02,0.24,0.21,1
234,5228,1,0,366,94,1,5,56,999,1,59,93,-36,1,22.89,-0.22,9,847,0.29,1,0.01,-0.08,143,0,0.0,1,1,-0.01,759,95,0,0.11,1000,13,94,-0.31,122,0.02,-0.1,0.9,0
235,5228,1,0,755,45,1,5,5,999,5,28,94,-43,0,51.45,-0.4,1,1320,0.29,3,0.01,-0.3,38,0,0.03,0,1,0.06,682,170,0,0.11,1321,14,225,-0.31,415,0.02,-0.1,-0.49,0
